"id";"exchange_id";"ticker";"instrument";"name";"sector";"currency";"created_date";"last_updated_date"
1109;0;"CNP";"stock";"CenterPoint Energy";"Utilities";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1110;0;"CTL";"stock";"CenturyLink Inc";"Telecommunication Services";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1111;0;"CERN";"stock";"Cerner";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1112;0;"CF";"stock";"CF Industries Holdings Inc";"Materials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1113;0;"SCHW";"stock";"Charles Schwab Corporation";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1114;0;"CHTR";"stock";"Charter Communications";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1115;0;"CHK";"stock";"Chesapeake Energy";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1116;0;"CVX";"stock";"Chevron Corp.";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1117;0;"CMG";"stock";"Chipotle Mexican Grill";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1118;0;"CB";"stock";"Chubb Limited";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1119;0;"CHD";"stock";"Church & Dwight";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1120;0;"CI";"stock";"CIGNA Corp.";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1121;0;"XEC";"stock";"Cimarex Energy";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1122;0;"CINF";"stock";"Cincinnati Financial";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1123;0;"CTAS";"stock";"Cintas Corporation";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1124;0;"CSCO";"stock";"Cisco Systems";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1125;0;"C";"stock";"Citigroup Inc.";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1126;0;"CFG";"stock";"Citizens Financial Group";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1127;0;"CTXS";"stock";"Citrix Systems";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1128;0;"CLX";"stock";"The Clorox Company";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1129;0;"CME";"stock";"CME Group Inc.";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1130;0;"CMS";"stock";"CMS Energy";"Utilities";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1131;0;"COH";"stock";"Coach Inc.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1132;0;"KO";"stock";"Coca-Cola Company";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1133;0;"CTSH";"stock";"Cognizant Technology Solutions";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1134;0;"CL";"stock";"Colgate-Palmolive";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1135;0;"CMCSA";"stock";"Comcast Corp.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1136;0;"CMA";"stock";"Comerica Inc.";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1137;0;"CAG";"stock";"Conagra Brands";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1138;0;"CXO";"stock";"Concho Resources";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1139;0;"COP";"stock";"ConocoPhillips";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1140;0;"ED";"stock";"Consolidated Edison";"Utilities";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1141;0;"STZ";"stock";"Constellation Brands";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1142;0;"COO";"stock";"The Cooper Companies";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1143;0;"GLW";"stock";"Corning Inc.";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1144;0;"COST";"stock";"Costco Wholesale Corp.";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1145;0;"COTY";"stock";"Coty, Inc";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1146;0;"CCI";"stock";"Crown Castle International Corp.";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1147;0;"CSRA";"stock";"CSRA Inc.";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1148;0;"CSX";"stock";"CSX Corp.";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1149;0;"CMI";"stock";"Cummins Inc.";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1150;0;"CVS";"stock";"CVS Health";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1151;0;"DHI";"stock";"D. R. Horton";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1152;0;"DHR";"stock";"Danaher Corp.";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1153;0;"DRI";"stock";"Darden Restaurants";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1154;0;"DVA";"stock";"DaVita";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1155;0;"DE";"stock";"Deere & Co.";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1156;0;"DLPH";"stock";"Delphi Automotive";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1157;0;"DAL";"stock";"Delta Air Lines";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1158;0;"XRAY";"stock";"Dentsply Sirona";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1159;0;"DVN";"stock";"Devon Energy";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1160;0;"DLR";"stock";"Digital Realty";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1161;0;"DFS";"stock";"Discover Financial Services";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1162;0;"DISCA";"stock";"Discovery Communications";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1163;0;"DISCK";"stock";"Discovery Communications";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1164;0;"DISH";"stock";"Dish Network";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1165;0;"DG";"stock";"Dollar General";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1166;0;"DLTR";"stock";"Dollar Tree";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1167;0;"D";"stock";"Dominion Energy";"Utilities";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1168;0;"DOV";"stock";"Dover Corp.";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1169;0;"DWDP";"stock";"DowDuPont";"Materials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1170;0;"DPS";"stock";"Dr Pepper Snapple Group";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1171;0;"DTE";"stock";"DTE Energy";"Utilities";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1172;0;"DRE";"stock";"Duke Realty Corp";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1173;0;"DUK";"stock";"Duke Energy";"Utilities";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1174;0;"DXC";"stock";"DXC Technology";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1175;0;"ETFC";"stock";"E*Trade";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1176;0;"EMN";"stock";"Eastman Chemical";"Materials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1177;0;"ETN";"stock";"Eaton Corporation";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1178;0;"EBAY";"stock";"eBay";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1179;0;"ECL";"stock";"Ecolab";"Materials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1180;0;"EIX";"stock";"Edison Int'l";"Utilities";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1181;0;"EW";"stock";"Edwards Lifesciences";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1182;0;"EA";"stock";"Electronic Arts";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1183;0;"EMR";"stock";"Emerson Electric Company";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1184;0;"ETR";"stock";"Entergy Corp.";"Utilities";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1185;0;"EVHC";"stock";"Envision Healthcare";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1186;0;"EOG";"stock";"EOG Resources";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1187;0;"EQT";"stock";"EQT Corporation";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1188;0;"EFX";"stock";"Equifax Inc.";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1189;0;"EQIX";"stock";"Equinix";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1190;0;"EQR";"stock";"Equity Residential";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1191;0;"ESS";"stock";"Essex Property Trust, Inc.";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1192;0;"EL";"stock";"Estee Lauder Cos.";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1193;0;"ES";"stock";"Eversource Energy";"Utilities";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1194;0;"RE";"stock";"Everest Re Group";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1195;0;"EXC";"stock";"Exelon Corp.";"Utilities";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1196;0;"EXPE";"stock";"Expedia Inc.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1197;0;"EXPD";"stock";"Expeditors International";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1198;0;"ESRX";"stock";"Express Scripts";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1199;0;"EXR";"stock";"Extra Space Storage";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1200;0;"XOM";"stock";"Exxon Mobil Corp.";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1201;0;"FFIV";"stock";"F5 Networks";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1202;0;"FB";"stock";"Facebook, Inc.";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1203;0;"FAST";"stock";"Fastenal Co";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1204;0;"FRT";"stock";"Federal Realty Investment Trust";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1205;0;"FDX";"stock";"FedEx Corporation";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1206;0;"FIS";"stock";"Fidelity National Information Services";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1207;0;"FITB";"stock";"Fifth Third Bancorp";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1208;0;"FE";"stock";"FirstEnergy Corp";"Utilities";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1209;0;"FISV";"stock";"Fiserv Inc";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1210;0;"FLIR";"stock";"FLIR Systems";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1211;0;"FLS";"stock";"Flowserve Corporation";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1212;0;"FLR";"stock";"Fluor Corp.";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1213;0;"FMC";"stock";"FMC Corporation";"Materials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1214;0;"FL";"stock";"Foot Locker Inc";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1215;0;"F";"stock";"Ford Motor";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1216;0;"FTV";"stock";"Fortive Corp";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1217;0;"FBHS";"stock";"Fortune Brands Home & Security";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1218;0;"BEN";"stock";"Franklin Resources";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1219;0;"FCX";"stock";"Freeport-McMoRan Inc.";"Materials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1220;0;"GPS";"stock";"Gap Inc.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1221;0;"GRMN";"stock";"Garmin Ltd.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1222;0;"IT";"stock";"Gartner Inc";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1223;0;"GD";"stock";"General Dynamics";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1224;0;"GE";"stock";"General Electric";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1225;0;"GGP";"stock";"General Growth Properties Inc.";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1226;0;"GIS";"stock";"General Mills";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1227;0;"GM";"stock";"General Motors";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1228;0;"GPC";"stock";"Genuine Parts";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1229;0;"GILD";"stock";"Gilead Sciences";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1230;0;"GPN";"stock";"Global Payments Inc";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1231;0;"GS";"stock";"Goldman Sachs Group";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1232;0;"GT";"stock";"Goodyear Tire & Rubber";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1233;0;"GWW";"stock";"Grainger (W.W.) Inc.";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1234;0;"HAL";"stock";"Halliburton Co.";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1235;0;"HBI";"stock";"Hanesbrands Inc";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1236;0;"HOG";"stock";"Harley-Davidson";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1237;0;"HRS";"stock";"Harris Corporation";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1238;0;"HIG";"stock";"Hartford Financial Svc.Gp.";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1239;0;"HAS";"stock";"Hasbro Inc.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1240;0;"HCA";"stock";"HCA Holdings";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1241;0;"HCP";"stock";"HCP Inc.";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1242;0;"HP";"stock";"Helmerich & Payne";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1243;0;"HSIC";"stock";"Henry Schein";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1244;0;"HSY";"stock";"The Hershey Company";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1245;0;"HES";"stock";"Hess Corporation";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1246;0;"HPE";"stock";"Hewlett Packard Enterprise";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1247;0;"HLT";"stock";"Hilton Worldwide";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1248;0;"HOLX";"stock";"Hologic";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1249;0;"HD";"stock";"Home Depot";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1250;0;"HON";"stock";"Honeywell Int'l Inc.";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1251;0;"HRL";"stock";"Hormel Foods Corp.";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1252;0;"HST";"stock";"Host Hotels & Resorts";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1253;0;"HPQ";"stock";"HP Inc.";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1254;0;"HUM";"stock";"Humana Inc.";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1255;0;"HBAN";"stock";"Huntington Bancshares";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1256;0;"IDXX";"stock";"IDEXX Laboratories";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1257;0;"INFO";"stock";"IHS Markit Ltd.";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1258;0;"ITW";"stock";"Illinois Tool Works";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1259;0;"ILMN";"stock";"Illumina Inc";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1260;0;"IR";"stock";"Ingersoll-Rand PLC";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1261;0;"INTC";"stock";"Intel Corp.";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1262;0;"ICE";"stock";"Intercontinental Exchange";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1263;0;"IBM";"stock";"International Business Machines";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1264;0;"INCY";"stock";"Incyte";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1265;0;"IP";"stock";"International Paper";"Materials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1266;0;"IPG";"stock";"Interpublic Group";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1267;0;"IFF";"stock";"Intl Flavors & Fragrances";"Materials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1268;0;"INTU";"stock";"Intuit";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1269;0;"ISRG";"stock";"Intuitive Surgical Inc.";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1270;0;"IVZ";"stock";"Invesco Ltd.";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1271;0;"IRM";"stock";"Iron Mountain Incorporated";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1272;0;"JEC";"stock";"Jacobs Engineering Group";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1273;0;"JBHT";"stock";"J. B. Hunt Transport Services";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1274;0;"SJM";"stock";"JM Smucker";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1275;0;"JNJ";"stock";"Johnson & Johnson";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1276;0;"JCI";"stock";"Johnson Controls International";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1277;0;"JPM";"stock";"JPMorgan Chase & Co.";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1278;0;"JNPR";"stock";"Juniper Networks";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1279;0;"KSU";"stock";"Kansas City Southern";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1280;0;"K";"stock";"Kellogg Co.";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1281;0;"KEY";"stock";"KeyCorp";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1282;0;"KMB";"stock";"Kimberly-Clark";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1283;0;"KIM";"stock";"Kimco Realty";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1284;0;"KMI";"stock";"Kinder Morgan";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1285;0;"KLAC";"stock";"KLA-Tencor Corp.";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1286;0;"KSS";"stock";"Kohl's";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1287;0;"KHC";"stock";"Kraft Heinz";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1288;0;"KR";"stock";"Kroger Co.";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1289;0;"LB";"stock";"L Brands Inc.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1290;0;"LLL";"stock";"L-3 Communications Holdings";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1291;0;"LH";"stock";"Laboratory Corp. of America Holding";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1292;0;"LRCX";"stock";"Lam Research";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1293;0;"LEG";"stock";"Leggett & Platt";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1294;0;"LEN";"stock";"Lennar Corp.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1295;0;"LVLT";"stock";"Level 3 Communications";"Telecommunication Services";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1296;0;"LUK";"stock";"Leucadia National Corp.";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1297;0;"LLY";"stock";"Lilly (Eli) & Co.";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1298;0;"LNC";"stock";"Lincoln National";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1299;0;"LKQ";"stock";"LKQ Corporation";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1300;0;"LMT";"stock";"Lockheed Martin Corp.";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1301;0;"L";"stock";"Loews Corp.";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1302;0;"LOW";"stock";"Lowe's Cos.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1303;0;"LYB";"stock";"LyondellBasell";"Materials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1304;0;"MTB";"stock";"M&T Bank Corp.";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1305;0;"MAC";"stock";"Macerich";"Real Estate";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1306;0;"M";"stock";"Macy's Inc.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1307;0;"MRO";"stock";"Marathon Oil Corp.";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1308;0;"MPC";"stock";"Marathon Petroleum";"Energy";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1309;0;"MAR";"stock";"Marriott Int'l.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1310;0;"MMC";"stock";"Marsh & McLennan";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1311;0;"MLM";"stock";"Martin Marietta Materials";"Materials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1312;0;"MAS";"stock";"Masco Corp.";"Industrials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1313;0;"MA";"stock";"Mastercard Inc.";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1314;0;"MAT";"stock";"Mattel Inc.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1315;0;"MKC";"stock";"McCormick & Co.";"Consumer Staples";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1316;0;"MCD";"stock";"McDonald's Corp.";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1317;0;"MCK";"stock";"McKesson Corp.";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1318;0;"MDT";"stock";"Medtronic plc";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1319;0;"MRK";"stock";"Merck & Co.";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1320;0;"MET";"stock";"MetLife Inc.";"Financials";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1321;0;"MTD";"stock";"Mettler Toledo";"Health Care";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1322;0;"MGM";"stock";"MGM Resorts International";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1323;0;"KORS";"stock";"Michael Kors Holdings";"Consumer Discretionary";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1324;0;"MCHP";"stock";"Microchip Technology";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
1325;0;"MU";"stock";"Micron Technology";"Information Technology";"USD";"2017-09-16 08:30:06";"2017-09-16 08:30:06"
